experiment,method,mesh,seed,num_query_points,valid_points,walks_per_point,epsilon,min_samples,max_samples,batch_size,target_rse,elapsed_seconds,rmse,mae,mean_relative_error,mean_std_error,mean_sample_variance,mean_samples_used,median_samples_used,min_samples_used,max_samples_used,mean_steps,diverged_count,star_queries,fast_only_star_queries,exact_star_queries,refinement_ratio
epsilon_extrapolation,epsilon_half,C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,15291649,20,20,64,0.00499999989,8,64,8,0.0500000007,0.722324,0.0167680121218,0.0123236584768,0.285275263387,0.0156993467826,0.0190910040401,64,64,64,64,8.8234375,0,11294,8816,2478,0.219408535506
epsilon_extrapolation,epsilon,C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,15292658,20,19,64,0.00999999978,8,64,8,0.0500000007,0.5809414,0.0136058870112,0.00913952132319,0.253902355811,0.00956821934271,0.0104548372941,64,64,64,64,4.89555921053,0,5953,3906,2047,0.343860238535
epsilon_extrapolation,epsilon_half,C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,15292658,20,19,64,0.00499999989,8,64,8,0.0500000007,0.5919104,0.010184537832,0.00688442154052,0.12950903698,0.0105494108345,0.0124588369049,64,64,64,64,6.52302631579,0,7932,5876,2056,0.259203227433
neumann_sanity,sphere_cube,experiments/generated/inner_sphere.obj,368919,20,0,64,9.99999975e-05,8,64,8,0.0500000007,3.45e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neumann_sanity,sphere_cube,experiments/generated/inner_sphere.obj,369928,20,0,64,9.99999975e-05,8,64,8,0.0500000007,2.97e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neumann_sanity,sphere_cube,experiments/generated/inner_sphere.obj,370937,20,0,64,9.99999975e-05,8,64,8,0.0500000007,2.57e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adaptive_compare,fixed,C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,11337728,20,20,64,9.99999975e-05,8,64,8,0.0500000007,0.8254723,0.0118202803684,0.00903854020871,0.153574406849,0.0145025404287,0.0163832604987,64,64,64,64,20.6234375,0,26398,23945,2453,0.0929237063414
adaptive_compare,old_absolute_stderr,C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,11337728,20,20,64,9.99999975e-05,8,64,8,0.0500000007,0.811172,0.0118202803684,0.00903854020871,0.153574406849,0.0145025404287,0.0163832604987,64,64,64,64,20.6234375,0,26398,23945,2453,0.0929237063414
adaptive_compare,relative_stderr,C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,11337728,20,20,64,9.99999975e-05,8,64,8,0.0500000007,0.5349352,0.0194568769305,0.0137936154846,0.168732968244,0.016015968367,0.0140316788864,38.4,44,8,64,20.0291666985,0,16973,15482,1491,0.0878454015201
adaptive_compare,fixed,C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,11338737,20,20,64,9.99999975e-05,8,64,8,0.0500000007,0.8265602,0.011202245027,0.00776011357084,0.0809733060243,0.0142113839975,0.0155401688491,64,64,64,64,21.8015625,0,27906,25262,2644,0.0947466494661
adaptive_compare,old_absolute_stderr,C:\THU\projects\WoSt_Final_project-1\obj\Bunny.obj,11338737,20,20,64,9.99999975e-05,8,64,8,0.0500000007,0.8222009,0.011202245027,0.00776011357084,0.0809733060243,0.0142113839975,0.0155401688491,64,64,64,64,21.8015625,0,27906,25262,2644,0.0947466494661
