point_id,x,y,z,exact,value,abs_error,std_error,sample_variance,predicted_samples,samples_used,mean_steps,is_valid
128,-0.208219096,-0.0811722726,0.206569701,-0.0828216672,-0.0863357708,0.00351410359,0.00596066471,0.00220283028,62,62,17.0806446,1
129,-0.0179102868,-0.140162989,0.212099612,0.0540263355,0.0464462303,0.00758010522,0.00597514492,0.00474841334,133,133,18.0526314,1
130,-0.0432500839,-0.175466001,0.0234619528,-0.195254132,-0.196934164,0.00168003142,0.00485234987,0.024110388,1024,1024,22.1425781,1
131,0.162870497,-0.179811522,-0.0699632466,-0.0869042724,-0.0818480328,0.00505623966,0.00582325878,0.0139710614,412,412,23.1626205,1
132,0.211588055,0.0755178034,0.198372453,0.485478312,0.487454712,0.00197640061,0.0050406144,0.00101631181,40,40,16.1499996,1
133,-0.00147308409,-0.0731434971,0.102221042,0.0276044607,0,0,0,0,0,0,0,0
134,0.025192529,-0.187890068,-0.181077063,-0.343774617,-0.349741548,0.00596693158,0.00586277852,0.00216544676,63,63,19.1587296,1
135,0.209296465,-0.0233936012,0.133767724,0.319670588,0.321620941,0.00195035338,0.00527674472,0.00361972442,130,130,18.9384613,1
136,0.0404572785,0.191292971,-0.0527597666,0.178990483,0.17277655,0.00621393323,0.00520063238,0.0122520989,453,453,22.9426041,1
137,-0.0825688392,0.208107173,-0.13494581,-0.00940747559,-0.0128453197,0.00343784411,0.00575520284,0.00708818482,214,214,18.9065418,1
138,-0.140733153,0.171009868,0.210757017,0.241033733,0.236659929,0.00437380373,0.00518100569,0.00110055553,41,41,22.4146347,1
139,-0.0187050104,0.0252653062,0.0597425401,0.0663028359,0.0634107068,0.00289212912,0.00404581754,0.0167614892,1024,1024,25.3623047,1
140,-0.136936516,0.215613425,0.0380333066,0.116710216,0.124423593,0.00771337748,0.00221490487,0.000156985727,32,32,15.40625,1
141,0.116281152,-0.0212821513,0.106330514,0.201329514,0.196993843,0.00433567166,0.00577683933,0.0341727994,1024,1024,24.2382812,1
142,-0.0506555438,0.0189066231,0.139763266,0.108014345,0.104912497,0.00310184807,0.00525264302,0.0282524247,1024,1024,24.4765625,1
143,0.0851649642,0.0567185283,0.0509900153,0.192873508,0.197422564,0.00454905629,0.00525280321,0.0282541476,1024,1024,25.1660156,1
144,0.0299884379,-0.011276409,0.170498312,0.18921034,0.18351309,0.00569725037,0.00554178935,0.0262582731,855,855,24.037426,1
145,-0.184974536,-0.198815882,0.199352115,-0.184438318,-0.184245542,0.000192776322,0.00448658038,0.00154996396,77,77,16.7922077,1
146,-0.107779995,0.0480180383,0.0782741606,0.0185122043,0.0148373628,0.00367484149,0.00499246689,0.0255229175,1024,1024,25.4238281,1
147,-0.173401058,-0.16180855,-0.176844493,-0.512054086,-0.511639237,0.000414848328,0.00603615353,0.00932739768,256,256,20.3476562,1
148,-0.207046121,-0.0383862257,-0.110338889,-0.355771244,-0.369808227,0.0140369833,0.00533452304,0.00167897111,59,59,18.1525421,1
149,-0.0276939869,0.0510941744,0.0297698379,0.0531700253,0.046252422,0.00691760331,0.00438511511,0.000865315611,45,45,21.1555557,1
150,0.0813885629,0.159114718,0.0203701854,0.260873467,0.255084753,0.00578871369,0.00645765942,0.0218515135,524,524,23.2347336,1
151,0.00564801693,-0.136088908,0.151573747,0.0211328566,0.0258668531,0.00473399647,0.00636391714,0.0273776241,676,676,23.4023666,1
152,-0.114586279,0.0482412279,-0.0170407891,-0.0833858401,-0.0821837559,0.00120208412,0.0054190373,0.0267230272,910,910,26.1175823,1
153,-0.0424078256,0.130972803,-0.203397572,-0.114832595,-0.112510614,0.00232198089,0.00474261632,0.00789483543,351,351,20.159544,1
154,-0.0932594985,-0.0528479367,-0.0257671475,-0.171874583,-0.175759062,0.0038844794,0.00646647951,0.0428189263,1024,1024,25.6376953,1
155,-0.00938591361,-0.0418286473,0.18536061,0.13414605,0.144584477,0.0104384273,0.006342771,0.016011836,398,398,21.5326633,1
156,0.214877725,0.10625273,-0.0936704278,0.227460027,0.230262473,0.00280244648,0.00440192595,0.000930093694,48,48,14.458333,1
157,0.0555076897,0.0605523884,0.0612383783,0.177298456,0.169134647,0.00816380978,0.00479836902,0.0235769283,1024,1024,25.4384766,1
158,-0.0902157873,-0.0172702968,-0.192491084,-0.299977183,-0.305194169,0.00521698594,0.0059557585,0.0136918286,386,386,21.3393784,1
159,-0.0372240394,-0.0841819793,0.184061915,0.0626558959,0.0632370561,0.000581160188,0.0059294533,0.019759031,562,562,23.0320282,1
160,0.0819302797,0.0723004639,0.1032525,0.257483244,0.243623659,0.0138595849,0.00543828774,0.0302847736,1024,1024,25.2626953,1
161,0.0476298928,-0.143367261,-0.175896108,-0.271633476,-0.269655615,0.00197786093,0.00427275011,0.0186945479,1024,1024,21.890625,1
162,-0.103410468,-0.0100907534,-0.219687358,-0.333188593,-0.332522631,0.000665962696,0.00115794304,4.29066276e-05,32,32,6.53125,1
163,0.0320818722,-0.0964488164,-0.0119177103,-0.0762846544,-0.0762523487,3.23057175e-05,0.00661171693,0.0447639562,1024,1024,24.4277344,1
164,0.17147696,0.143903702,0.0681955218,0.383576185,0.385412872,0.00183668733,0.00578593602,0.0140268859,419,419,21.4057274,1
