mesh,boundary,seed,point_index,x,y,z,exact,epsilon,epsilon_half,value_epsilon,value_epsilon_half,bias_indicator,normalized_bias,abs_error_epsilon,abs_error_epsilon_half,std_error_epsilon,std_error_epsilon_half,sample_variance_epsilon,sample_variance_epsilon_half,mean_steps_epsilon,mean_steps_epsilon_half,samples_epsilon,samples_epsilon_half,diverged_epsilon,diverged_epsilon_half,is_valid
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,62345,47,-0.443023086,1.00982964,-1.02821565,-0.461409092,9.99999975e-06,4.99999987e-06,-0.468676448,-0.44947356,0.019202888,1.16842461,0.00726735592,0.0119355321,0.00818520226,0.00824865233,0.0686054751,0.0696732327,33.8105469,40.0322266,1024,1024,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,62345,48,-1.02739704,-0.0794651881,-0.8468799,-1.95374203,9.99999975e-06,4.99999987e-06,-1.9746232,-1.97765815,0.0030349493,0.146662116,0.020881176,0.0239161253,0.0112294499,0.00946302712,0.129126966,0.091698043,41.2373047,38.2255859,1024,1024,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,62345,49,-1.06565416,0.541796327,0.578846574,0.0549887419,9.99999975e-06,4.99999987e-06,0.0427587219,0.0588989742,0.0161402524,0.756015718,0.01223002,0.00391023234,0.010643892,0.0107042054,0.116011448,0.117329933,39.4902344,43.1425781,1024,1024,1,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,62345,50,-1.05694842,0.730526865,0.389614463,0.063192904,9.99999975e-06,4.99999987e-06,0.0574763305,0.0466737114,0.0108026192,0.523648024,0.00571657345,0.0165191926,0.0108683528,0.00976018887,0.120955996,0.0975475535,36.1611328,39.4960938,1024,1024,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,62345,51,0.337375641,-0.961575806,-0.931716263,-1.55591643,9.99999975e-06,4.99999987e-06,-1.57363248,-1.56690693,0.0067255497,0.276027769,0.0177160501,0.0109905005,0.0115508474,0.0128136342,0.136624202,0.168129757,39.6328125,48.7470703,1024,1024,1,1,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,62345,52,-1.03532362,0.659452498,0.973249316,0.597378194,9.99999975e-06,4.99999987e-06,0.596338451,0.61102432,0.0146858692,0.896449924,0.00103974342,0.0136461258,0.00826622732,0.00811502524,0.0699704513,0.0674341246,33.5166016,34.4892578,1024,1024,1,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,62345,53,0.966365159,-0.996419668,-0.455053031,-0.485107541,9.99999975e-06,4.99999987e-06,-0.487878054,-0.498948693,0.0110706389,0.509546757,0.0027705133,0.0138411522,0.01171559,0.0100098541,0.140549168,0.102601916,38.5400391,41.2333984,1024,1024,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,62345,54,-0.916714728,0.13054049,-1.0994246,-1.8855989,9.99999975e-06,4.99999987e-06,-1.88446176,-1.88594604,0.00148427486,0.606250226,0.00113713741,0.000347137451,0.00189172907,0.000555558538,0.00366452616,0.000316052785,17.4365234,20,1024,1024,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,62345,55,-1.03485787,0.867131352,0.683810294,0.516083777,9.99999975e-06,4.99999987e-06,0.529621005,0.518196106,0.0114248991,0.584761441,0.0135372281,0.00211232901,0.00942780171,0.0101089077,0.0910166577,0.104642585,35.5419922,38.2060547,1024,1024,0,0,1
C:\THU\projects\WoSt_Final_project-1\spot\spot_triangulated.obj,neumann,62345,56,-1.07799649,0.489437819,-1.06429529,-1.65285397,9.99999975e-06,4.99999987e-06,-1.65583551,-1.65016508,0.00567042828,1.11217427,0.00298154354,0.00268888474,0.00257717213,0.00252033491,0.00680121966,0.006504538,28.0097656,29.5039062,1024,1024,0,0,1
