point_index,x,y,z
2030,0.953333333,0.953333333,-0.0733333333
2031,1.1,0.953333333,-0.0733333333
2032,-1.1,1.1,-0.0733333333
2033,-0.953333333,1.1,-0.0733333333
2034,-0.806666667,1.1,-0.0733333333
2035,-0.66,1.1,-0.0733333333
2036,-0.513333333,1.1,-0.0733333333
2037,-0.366666667,1.1,-0.0733333333
2038,-0.22,1.1,-0.0733333333
2039,-0.0733333333,1.1,-0.0733333333
2040,0.0733333333,1.1,-0.0733333333
2041,0.22,1.1,-0.0733333333
2042,0.366666667,1.1,-0.0733333333
2043,0.513333333,1.1,-0.0733333333
2044,0.66,1.1,-0.0733333333
2045,0.806666667,1.1,-0.0733333333
2046,0.953333333,1.1,-0.0733333333
2047,1.1,1.1,-0.0733333333
2048,-1.1,-1.1,0.0733333333
2049,-0.953333333,-1.1,0.0733333333
2050,-0.806666667,-1.1,0.0733333333
2051,-0.66,-1.1,0.0733333333
2052,-0.513333333,-1.1,0.0733333333
2053,-0.366666667,-1.1,0.0733333333
2054,-0.22,-1.1,0.0733333333
2055,-0.0733333333,-1.1,0.0733333333
2056,0.0733333333,-1.1,0.0733333333
2057,0.22,-1.1,0.0733333333
2058,0.366666667,-1.1,0.0733333333
2059,0.513333333,-1.1,0.0733333333
2060,0.66,-1.1,0.0733333333
2061,0.806666667,-1.1,0.0733333333
2062,0.953333333,-1.1,0.0733333333
2063,1.1,-1.1,0.0733333333
2064,-1.1,-0.953333333,0.0733333333
2065,-0.953333333,-0.953333333,0.0733333333
2066,-0.806666667,-0.953333333,0.0733333333
2067,-0.66,-0.953333333,0.0733333333
2068,-0.513333333,-0.953333333,0.0733333333
2069,-0.366666667,-0.953333333,0.0733333333
2070,-0.22,-0.953333333,0.0733333333
2071,-0.0733333333,-0.953333333,0.0733333333
2072,0.0733333333,-0.953333333,0.0733333333
2073,0.22,-0.953333333,0.0733333333
2074,0.366666667,-0.953333333,0.0733333333
2075,0.513333333,-0.953333333,0.0733333333
2076,0.66,-0.953333333,0.0733333333
2077,0.806666667,-0.953333333,0.0733333333
2078,0.953333333,-0.953333333,0.0733333333
2079,1.1,-0.953333333,0.0733333333
2080,-1.1,-0.806666667,0.0733333333
2081,-0.953333333,-0.806666667,0.0733333333
2082,-0.806666667,-0.806666667,0.0733333333
2083,-0.66,-0.806666667,0.0733333333
2084,-0.513333333,-0.806666667,0.0733333333
2085,-0.366666667,-0.806666667,0.0733333333
2086,-0.22,-0.806666667,0.0733333333
2087,-0.0733333333,-0.806666667,0.0733333333
2088,0.0733333333,-0.806666667,0.0733333333
2089,0.22,-0.806666667,0.0733333333
2090,0.366666667,-0.806666667,0.0733333333
2091,0.513333333,-0.806666667,0.0733333333
2092,0.66,-0.806666667,0.0733333333
2093,0.806666667,-0.806666667,0.0733333333
2094,0.953333333,-0.806666667,0.0733333333
2095,1.1,-0.806666667,0.0733333333
2096,-1.1,-0.66,0.0733333333
2097,-0.953333333,-0.66,0.0733333333
2098,-0.806666667,-0.66,0.0733333333
2099,-0.66,-0.66,0.0733333333
2100,-0.513333333,-0.66,0.0733333333
2101,-0.366666667,-0.66,0.0733333333
2102,-0.22,-0.66,0.0733333333
2103,-0.0733333333,-0.66,0.0733333333
2104,0.0733333333,-0.66,0.0733333333
2105,0.22,-0.66,0.0733333333
2106,0.366666667,-0.66,0.0733333333
2107,0.513333333,-0.66,0.0733333333
2108,0.66,-0.66,0.0733333333
2109,0.806666667,-0.66,0.0733333333
2110,0.953333333,-0.66,0.0733333333
2111,1.1,-0.66,0.0733333333
2112,-1.1,-0.513333333,0.0733333333
2113,-0.953333333,-0.513333333,0.0733333333
2114,-0.806666667,-0.513333333,0.0733333333
2115,-0.66,-0.513333333,0.0733333333
2116,-0.513333333,-0.513333333,0.0733333333
2117,-0.366666667,-0.513333333,0.0733333333
2118,-0.22,-0.513333333,0.0733333333
2119,-0.0733333333,-0.513333333,0.0733333333
2120,0.0733333333,-0.513333333,0.0733333333
2121,0.22,-0.513333333,0.0733333333
2122,0.366666667,-0.513333333,0.0733333333
2123,0.513333333,-0.513333333,0.0733333333
2124,0.66,-0.513333333,0.0733333333
2125,0.806666667,-0.513333333,0.0733333333
2126,0.953333333,-0.513333333,0.0733333333
2127,1.1,-0.513333333,0.0733333333
2128,-1.1,-0.366666667,0.0733333333
2129,-0.953333333,-0.366666667,0.0733333333
2130,-0.806666667,-0.366666667,0.0733333333
2131,-0.66,-0.366666667,0.0733333333
2132,-0.513333333,-0.366666667,0.0733333333
2133,-0.366666667,-0.366666667,0.0733333333
2134,-0.22,-0.366666667,0.0733333333
2135,-0.0733333333,-0.366666667,0.0733333333
2136,0.0733333333,-0.366666667,0.0733333333
2137,0.22,-0.366666667,0.0733333333
2138,0.366666667,-0.366666667,0.0733333333
2139,0.513333333,-0.366666667,0.0733333333
2140,0.66,-0.366666667,0.0733333333
2141,0.806666667,-0.366666667,0.0733333333
2142,0.953333333,-0.366666667,0.0733333333
2143,1.1,-0.366666667,0.0733333333
2144,-1.1,-0.22,0.0733333333
2145,-0.953333333,-0.22,0.0733333333
2146,-0.806666667,-0.22,0.0733333333
2147,-0.66,-0.22,0.0733333333
2148,-0.513333333,-0.22,0.0733333333
2149,-0.366666667,-0.22,0.0733333333
2150,-0.22,-0.22,0.0733333333
2151,-0.0733333333,-0.22,0.0733333333
2152,0.0733333333,-0.22,0.0733333333
2153,0.22,-0.22,0.0733333333
2154,0.366666667,-0.22,0.0733333333
2155,0.513333333,-0.22,0.0733333333
2156,0.66,-0.22,0.0733333333
2157,0.806666667,-0.22,0.0733333333
2158,0.953333333,-0.22,0.0733333333
2159,1.1,-0.22,0.0733333333
2160,-1.1,-0.0733333333,0.0733333333
2161,-0.953333333,-0.0733333333,0.0733333333
2162,-0.806666667,-0.0733333333,0.0733333333
2163,-0.66,-0.0733333333,0.0733333333
2164,-0.513333333,-0.0733333333,0.0733333333
2165,-0.366666667,-0.0733333333,0.0733333333
2166,-0.22,-0.0733333333,0.0733333333
2167,-0.0733333333,-0.0733333333,0.0733333333
2168,0.0733333333,-0.0733333333,0.0733333333
2169,0.22,-0.0733333333,0.0733333333
2170,0.366666667,-0.0733333333,0.0733333333
2171,0.513333333,-0.0733333333,0.0733333333
2172,0.66,-0.0733333333,0.0733333333
2173,0.806666667,-0.0733333333,0.0733333333
2174,0.953333333,-0.0733333333,0.0733333333
2175,1.1,-0.0733333333,0.0733333333
2176,-1.1,0.0733333333,0.0733333333
2177,-0.953333333,0.0733333333,0.0733333333
2178,-0.806666667,0.0733333333,0.0733333333
2179,-0.66,0.0733333333,0.0733333333
2180,-0.513333333,0.0733333333,0.0733333333
2181,-0.366666667,0.0733333333,0.0733333333
2182,-0.22,0.0733333333,0.0733333333
2183,-0.0733333333,0.0733333333,0.0733333333
2184,0.0733333333,0.0733333333,0.0733333333
2185,0.22,0.0733333333,0.0733333333
2186,0.366666667,0.0733333333,0.0733333333
2187,0.513333333,0.0733333333,0.0733333333
2188,0.66,0.0733333333,0.0733333333
2189,0.806666667,0.0733333333,0.0733333333
2190,0.953333333,0.0733333333,0.0733333333
2191,1.1,0.0733333333,0.0733333333
2192,-1.1,0.22,0.0733333333
2193,-0.953333333,0.22,0.0733333333
2194,-0.806666667,0.22,0.0733333333
2195,-0.66,0.22,0.0733333333
2196,-0.513333333,0.22,0.0733333333
2197,-0.366666667,0.22,0.0733333333
2198,-0.22,0.22,0.0733333333
2199,-0.0733333333,0.22,0.0733333333
2200,0.0733333333,0.22,0.0733333333
2201,0.22,0.22,0.0733333333
2202,0.366666667,0.22,0.0733333333
2203,0.513333333,0.22,0.0733333333
2204,0.66,0.22,0.0733333333
2205,0.806666667,0.22,0.0733333333
2206,0.953333333,0.22,0.0733333333
2207,1.1,0.22,0.0733333333
2208,-1.1,0.366666667,0.0733333333
2209,-0.953333333,0.366666667,0.0733333333
2210,-0.806666667,0.366666667,0.0733333333
2211,-0.66,0.366666667,0.0733333333
2212,-0.513333333,0.366666667,0.0733333333
2213,-0.366666667,0.366666667,0.0733333333
2214,-0.22,0.366666667,0.0733333333
2215,-0.0733333333,0.366666667,0.0733333333
2216,0.0733333333,0.366666667,0.0733333333
2217,0.22,0.366666667,0.0733333333
2218,0.366666667,0.366666667,0.0733333333
2219,0.513333333,0.366666667,0.0733333333
2220,0.66,0.366666667,0.0733333333
2221,0.806666667,0.366666667,0.0733333333
2222,0.953333333,0.366666667,0.0733333333
2223,1.1,0.366666667,0.0733333333
2224,-1.1,0.513333333,0.0733333333
2225,-0.953333333,0.513333333,0.0733333333
2226,-0.806666667,0.513333333,0.0733333333
2227,-0.66,0.513333333,0.0733333333
2228,-0.513333333,0.513333333,0.0733333333
2229,-0.366666667,0.513333333,0.0733333333
2230,-0.22,0.513333333,0.0733333333
2231,-0.0733333333,0.513333333,0.0733333333
2232,0.0733333333,0.513333333,0.0733333333
2233,0.22,0.513333333,0.0733333333
2234,0.366666667,0.513333333,0.0733333333
2235,0.513333333,0.513333333,0.0733333333
2236,0.66,0.513333333,0.0733333333
2237,0.806666667,0.513333333,0.0733333333
2238,0.953333333,0.513333333,0.0733333333
2239,1.1,0.513333333,0.0733333333
2240,-1.1,0.66,0.0733333333
2241,-0.953333333,0.66,0.0733333333
2242,-0.806666667,0.66,0.0733333333
2243,-0.66,0.66,0.0733333333
2244,-0.513333333,0.66,0.0733333333
2245,-0.366666667,0.66,0.0733333333
2246,-0.22,0.66,0.0733333333
2247,-0.0733333333,0.66,0.0733333333
2248,0.0733333333,0.66,0.0733333333
2249,0.22,0.66,0.0733333333
2250,0.366666667,0.66,0.0733333333
2251,0.513333333,0.66,0.0733333333
2252,0.66,0.66,0.0733333333
2253,0.806666667,0.66,0.0733333333
2254,0.953333333,0.66,0.0733333333
2255,1.1,0.66,0.0733333333
2256,-1.1,0.806666667,0.0733333333
2257,-0.953333333,0.806666667,0.0733333333
2258,-0.806666667,0.806666667,0.0733333333
2259,-0.66,0.806666667,0.0733333333
2260,-0.513333333,0.806666667,0.0733333333
2261,-0.366666667,0.806666667,0.0733333333
2262,-0.22,0.806666667,0.0733333333
2263,-0.0733333333,0.806666667,0.0733333333
2264,0.0733333333,0.806666667,0.0733333333
2265,0.22,0.806666667,0.0733333333
2266,0.366666667,0.806666667,0.0733333333
2267,0.513333333,0.806666667,0.0733333333
2268,0.66,0.806666667,0.0733333333
2269,0.806666667,0.806666667,0.0733333333
2270,0.953333333,0.806666667,0.0733333333
2271,1.1,0.806666667,0.0733333333
2272,-1.1,0.953333333,0.0733333333
2273,-0.953333333,0.953333333,0.0733333333
2274,-0.806666667,0.953333333,0.0733333333
2275,-0.66,0.953333333,0.0733333333
2276,-0.513333333,0.953333333,0.0733333333
2277,-0.366666667,0.953333333,0.0733333333
2278,-0.22,0.953333333,0.0733333333
2279,-0.0733333333,0.953333333,0.0733333333
2280,0.0733333333,0.953333333,0.0733333333
2281,0.22,0.953333333,0.0733333333
2282,0.366666667,0.953333333,0.0733333333
2283,0.513333333,0.953333333,0.0733333333
2284,0.66,0.953333333,0.0733333333
2285,0.806666667,0.953333333,0.0733333333
2286,0.953333333,0.953333333,0.0733333333
2287,1.1,0.953333333,0.0733333333
2288,-1.1,1.1,0.0733333333
2289,-0.953333333,1.1,0.0733333333
2290,-0.806666667,1.1,0.0733333333
2291,-0.66,1.1,0.0733333333
2292,-0.513333333,1.1,0.0733333333
2293,-0.366666667,1.1,0.0733333333
2294,-0.22,1.1,0.0733333333
2295,-0.0733333333,1.1,0.0733333333
2296,0.0733333333,1.1,0.0733333333
2297,0.22,1.1,0.0733333333
2298,0.366666667,1.1,0.0733333333
2299,0.513333333,1.1,0.0733333333
2300,0.66,1.1,0.0733333333
2301,0.806666667,1.1,0.0733333333
2302,0.953333333,1.1,0.0733333333
2303,1.1,1.1,0.0733333333
2304,-1.1,-1.1,0.22
2305,-0.953333333,-1.1,0.22
2306,-0.806666667,-1.1,0.22
2307,-0.66,-1.1,0.22
2308,-0.513333333,-1.1,0.22
2309,-0.366666667,-1.1,0.22
2310,-0.22,-1.1,0.22
2311,-0.0733333333,-1.1,0.22
2312,0.0733333333,-1.1,0.22
2313,0.22,-1.1,0.22
2314,0.366666667,-1.1,0.22
2315,0.513333333,-1.1,0.22
2316,0.66,-1.1,0.22
2317,0.806666667,-1.1,0.22
2318,0.953333333,-1.1,0.22
2319,1.1,-1.1,0.22
2320,-1.1,-0.953333333,0.22
2321,-0.953333333,-0.953333333,0.22
2322,-0.806666667,-0.953333333,0.22
2323,-0.66,-0.953333333,0.22
2324,-0.513333333,-0.953333333,0.22
2325,-0.366666667,-0.953333333,0.22
2326,-0.22,-0.953333333,0.22
2327,-0.0733333333,-0.953333333,0.22
2328,0.0733333333,-0.953333333,0.22
2329,0.22,-0.953333333,0.22
2330,0.366666667,-0.953333333,0.22
2331,0.513333333,-0.953333333,0.22
2332,0.66,-0.953333333,0.22
2333,0.806666667,-0.953333333,0.22
2334,0.953333333,-0.953333333,0.22
2335,1.1,-0.953333333,0.22
2336,-1.1,-0.806666667,0.22
2337,-0.953333333,-0.806666667,0.22
2338,-0.806666667,-0.806666667,0.22
2339,-0.66,-0.806666667,0.22
2340,-0.513333333,-0.806666667,0.22
2341,-0.366666667,-0.806666667,0.22
2342,-0.22,-0.806666667,0.22
2343,-0.0733333333,-0.806666667,0.22
2344,0.0733333333,-0.806666667,0.22
2345,0.22,-0.806666667,0.22
2346,0.366666667,-0.806666667,0.22
2347,0.513333333,-0.806666667,0.22
2348,0.66,-0.806666667,0.22
2349,0.806666667,-0.806666667,0.22
2350,0.953333333,-0.806666667,0.22
2351,1.1,-0.806666667,0.22
2352,-1.1,-0.66,0.22
2353,-0.953333333,-0.66,0.22
2354,-0.806666667,-0.66,0.22
2355,-0.66,-0.66,0.22
2356,-0.513333333,-0.66,0.22
2357,-0.366666667,-0.66,0.22
2358,-0.22,-0.66,0.22
2359,-0.0733333333,-0.66,0.22
2360,0.0733333333,-0.66,0.22
2361,0.22,-0.66,0.22
2362,0.366666667,-0.66,0.22
2363,0.513333333,-0.66,0.22
2364,0.66,-0.66,0.22
2365,0.806666667,-0.66,0.22
2366,0.953333333,-0.66,0.22
2367,1.1,-0.66,0.22
2368,-1.1,-0.513333333,0.22
2369,-0.953333333,-0.513333333,0.22
2370,-0.806666667,-0.513333333,0.22
2371,-0.66,-0.513333333,0.22
2372,-0.513333333,-0.513333333,0.22
2373,-0.366666667,-0.513333333,0.22
2374,-0.22,-0.513333333,0.22
2375,-0.0733333333,-0.513333333,0.22
2376,0.0733333333,-0.513333333,0.22
2377,0.22,-0.513333333,0.22
2378,0.366666667,-0.513333333,0.22
2379,0.513333333,-0.513333333,0.22
2380,0.66,-0.513333333,0.22
2381,0.806666667,-0.513333333,0.22
2382,0.953333333,-0.513333333,0.22
2383,1.1,-0.513333333,0.22
2384,-1.1,-0.366666667,0.22
2385,-0.953333333,-0.366666667,0.22
2386,-0.806666667,-0.366666667,0.22
2387,-0.66,-0.366666667,0.22
2388,-0.513333333,-0.366666667,0.22
2389,-0.366666667,-0.366666667,0.22
2390,-0.22,-0.366666667,0.22
2391,-0.0733333333,-0.366666667,0.22
2392,0.0733333333,-0.366666667,0.22
2393,0.22,-0.366666667,0.22
2394,0.366666667,-0.366666667,0.22
2395,0.513333333,-0.366666667,0.22
2396,0.66,-0.366666667,0.22
2397,0.806666667,-0.366666667,0.22
2398,0.953333333,-0.366666667,0.22
2399,1.1,-0.366666667,0.22
2400,-1.1,-0.22,0.22
2401,-0.953333333,-0.22,0.22
2402,-0.806666667,-0.22,0.22
2403,-0.66,-0.22,0.22
2404,-0.513333333,-0.22,0.22
2405,-0.366666667,-0.22,0.22
2406,-0.22,-0.22,0.22
2407,-0.0733333333,-0.22,0.22
2408,0.0733333333,-0.22,0.22
2409,0.22,-0.22,0.22
2410,0.366666667,-0.22,0.22
2411,0.513333333,-0.22,0.22
2412,0.66,-0.22,0.22
2413,0.806666667,-0.22,0.22
2414,0.953333333,-0.22,0.22
2415,1.1,-0.22,0.22
2416,-1.1,-0.0733333333,0.22
2417,-0.953333333,-0.0733333333,0.22
2418,-0.806666667,-0.0733333333,0.22
2419,-0.66,-0.0733333333,0.22
2420,-0.513333333,-0.0733333333,0.22
2421,-0.366666667,-0.0733333333,0.22
2422,-0.22,-0.0733333333,0.22
2423,-0.0733333333,-0.0733333333,0.22
2424,0.0733333333,-0.0733333333,0.22
2425,0.22,-0.0733333333,0.22
2426,0.366666667,-0.0733333333,0.22
2427,0.513333333,-0.0733333333,0.22
2428,0.66,-0.0733333333,0.22
2429,0.806666667,-0.0733333333,0.22
2430,0.953333333,-0.0733333333,0.22
2431,1.1,-0.0733333333,0.22
2432,-1.1,0.0733333333,0.22
2433,-0.953333333,0.0733333333,0.22
2434,-0.806666667,0.0733333333,0.22
2435,-0.66,0.0733333333,0.22
2436,-0.513333333,0.0733333333,0.22
2437,-0.366666667,0.0733333333,0.22
2438,-0.22,0.0733333333,0.22
2439,-0.0733333333,0.0733333333,0.22
2440,0.0733333333,0.0733333333,0.22
2441,0.22,0.0733333333,0.22
2442,0.366666667,0.0733333333,0.22
2443,0.513333333,0.0733333333,0.22
2444,0.66,0.0733333333,0.22
2445,0.806666667,0.0733333333,0.22
2446,0.953333333,0.0733333333,0.22
2447,1.1,0.0733333333,0.22
2448,-1.1,0.22,0.22
2449,-0.953333333,0.22,0.22
2450,-0.806666667,0.22,0.22
2451,-0.66,0.22,0.22
2452,-0.513333333,0.22,0.22
2453,-0.366666667,0.22,0.22
2454,-0.22,0.22,0.22
2455,-0.0733333333,0.22,0.22
2456,0.0733333333,0.22,0.22
2457,0.22,0.22,0.22
2458,0.366666667,0.22,0.22
2459,0.513333333,0.22,0.22
2460,0.66,0.22,0.22
2461,0.806666667,0.22,0.22
2462,0.953333333,0.22,0.22
2463,1.1,0.22,0.22
2464,-1.1,0.366666667,0.22
2465,-0.953333333,0.366666667,0.22
2466,-0.806666667,0.366666667,0.22
2467,-0.66,0.366666667,0.22
2468,-0.513333333,0.366666667,0.22
2469,-0.366666667,0.366666667,0.22
2470,-0.22,0.366666667,0.22
2471,-0.0733333333,0.366666667,0.22
2472,0.0733333333,0.366666667,0.22
2473,0.22,0.366666667,0.22
2474,0.366666667,0.366666667,0.22
2475,0.513333333,0.366666667,0.22
2476,0.66,0.366666667,0.22
2477,0.806666667,0.366666667,0.22
2478,0.953333333,0.366666667,0.22
2479,1.1,0.366666667,0.22
2480,-1.1,0.513333333,0.22
2481,-0.953333333,0.513333333,0.22
2482,-0.806666667,0.513333333,0.22
2483,-0.66,0.513333333,0.22
2484,-0.513333333,0.513333333,0.22
2485,-0.366666667,0.513333333,0.22
2486,-0.22,0.513333333,0.22
2487,-0.0733333333,0.513333333,0.22
2488,0.0733333333,0.513333333,0.22
2489,0.22,0.513333333,0.22
2490,0.366666667,0.513333333,0.22
2491,0.513333333,0.513333333,0.22
2492,0.66,0.513333333,0.22
2493,0.806666667,0.513333333,0.22
2494,0.953333333,0.513333333,0.22
2495,1.1,0.513333333,0.22
2496,-1.1,0.66,0.22
2497,-0.953333333,0.66,0.22
2498,-0.806666667,0.66,0.22
2499,-0.66,0.66,0.22
2500,-0.513333333,0.66,0.22
2501,-0.366666667,0.66,0.22
2502,-0.22,0.66,0.22
2503,-0.0733333333,0.66,0.22
2504,0.0733333333,0.66,0.22
2505,0.22,0.66,0.22
2506,0.366666667,0.66,0.22
2507,0.513333333,0.66,0.22
2508,0.66,0.66,0.22
2509,0.806666667,0.66,0.22
2510,0.953333333,0.66,0.22
2511,1.1,0.66,0.22
2512,-1.1,0.806666667,0.22
2513,-0.953333333,0.806666667,0.22
2514,-0.806666667,0.806666667,0.22
2515,-0.66,0.806666667,0.22
2516,-0.513333333,0.806666667,0.22
2517,-0.366666667,0.806666667,0.22
2518,-0.22,0.806666667,0.22
2519,-0.0733333333,0.806666667,0.22
2520,0.0733333333,0.806666667,0.22
2521,0.22,0.806666667,0.22
2522,0.366666667,0.806666667,0.22
2523,0.513333333,0.806666667,0.22
2524,0.66,0.806666667,0.22
2525,0.806666667,0.806666667,0.22
2526,0.953333333,0.806666667,0.22
2527,1.1,0.806666667,0.22
2528,-1.1,0.953333333,0.22
2529,-0.953333333,0.953333333,0.22
2530,-0.806666667,0.953333333,0.22
2531,-0.66,0.953333333,0.22
2532,-0.513333333,0.953333333,0.22
2533,-0.366666667,0.953333333,0.22
2534,-0.22,0.953333333,0.22
2535,-0.0733333333,0.953333333,0.22
2536,0.0733333333,0.953333333,0.22
2537,0.22,0.953333333,0.22
2538,0.366666667,0.953333333,0.22
2539,0.513333333,0.953333333,0.22
2540,0.66,0.953333333,0.22
2541,0.806666667,0.953333333,0.22
2542,0.953333333,0.953333333,0.22
2543,1.1,0.953333333,0.22
2544,-1.1,1.1,0.22
2545,-0.953333333,1.1,0.22
2546,-0.806666667,1.1,0.22
2547,-0.66,1.1,0.22
2548,-0.513333333,1.1,0.22
2549,-0.366666667,1.1,0.22
2550,-0.22,1.1,0.22
2551,-0.0733333333,1.1,0.22
2552,0.0733333333,1.1,0.22
2553,0.22,1.1,0.22
2554,0.366666667,1.1,0.22
2555,0.513333333,1.1,0.22
2556,0.66,1.1,0.22
2557,0.806666667,1.1,0.22
2558,0.953333333,1.1,0.22
2559,1.1,1.1,0.22
2560,-1.1,-1.1,0.366666667
2561,-0.953333333,-1.1,0.366666667
2562,-0.806666667,-1.1,0.366666667
2563,-0.66,-1.1,0.366666667
2564,-0.513333333,-1.1,0.366666667
2565,-0.366666667,-1.1,0.366666667
2566,-0.22,-1.1,0.366666667
2567,-0.0733333333,-1.1,0.366666667
2568,0.0733333333,-1.1,0.366666667
2569,0.22,-1.1,0.366666667
2570,0.366666667,-1.1,0.366666667
2571,0.513333333,-1.1,0.366666667
2572,0.66,-1.1,0.366666667
2573,0.806666667,-1.1,0.366666667
2574,0.953333333,-1.1,0.366666667
2575,1.1,-1.1,0.366666667
2576,-1.1,-0.953333333,0.366666667
2577,-0.953333333,-0.953333333,0.366666667
2578,-0.806666667,-0.953333333,0.366666667
2579,-0.66,-0.953333333,0.366666667
2580,-0.513333333,-0.953333333,0.366666667
2581,-0.366666667,-0.953333333,0.366666667
2582,-0.22,-0.953333333,0.366666667
2583,-0.0733333333,-0.953333333,0.366666667
2584,0.0733333333,-0.953333333,0.366666667
2585,0.22,-0.953333333,0.366666667
2586,0.366666667,-0.953333333,0.366666667
2587,0.513333333,-0.953333333,0.366666667
2588,0.66,-0.953333333,0.366666667
2589,0.806666667,-0.953333333,0.366666667
2590,0.953333333,-0.953333333,0.366666667
2591,1.1,-0.953333333,0.366666667
2592,-1.1,-0.806666667,0.366666667
2593,-0.953333333,-0.806666667,0.366666667
2594,-0.806666667,-0.806666667,0.366666667
2595,-0.66,-0.806666667,0.366666667
2596,-0.513333333,-0.806666667,0.366666667
2597,-0.366666667,-0.806666667,0.366666667
2598,-0.22,-0.806666667,0.366666667
2599,-0.0733333333,-0.806666667,0.366666667
2600,0.0733333333,-0.806666667,0.366666667
2601,0.22,-0.806666667,0.366666667
2602,0.366666667,-0.806666667,0.366666667
2603,0.513333333,-0.806666667,0.366666667
2604,0.66,-0.806666667,0.366666667
2605,0.806666667,-0.806666667,0.366666667
2606,0.953333333,-0.806666667,0.366666667
2607,1.1,-0.806666667,0.366666667
2608,-1.1,-0.66,0.366666667
2609,-0.953333333,-0.66,0.366666667
2610,-0.806666667,-0.66,0.366666667
2611,-0.66,-0.66,0.366666667
2612,-0.513333333,-0.66,0.366666667
2613,-0.366666667,-0.66,0.366666667
2614,-0.22,-0.66,0.366666667
2615,-0.0733333333,-0.66,0.366666667
2616,0.0733333333,-0.66,0.366666667
2617,0.22,-0.66,0.366666667
2618,0.366666667,-0.66,0.366666667
2619,0.513333333,-0.66,0.366666667
2620,0.66,-0.66,0.366666667
2621,0.806666667,-0.66,0.366666667
2622,0.953333333,-0.66,0.366666667
2623,1.1,-0.66,0.366666667
2624,-1.1,-0.513333333,0.366666667
2625,-0.953333333,-0.513333333,0.366666667
2626,-0.806666667,-0.513333333,0.366666667
2627,-0.66,-0.513333333,0.366666667
2628,-0.513333333,-0.513333333,0.366666667
2629,-0.366666667,-0.513333333,0.366666667
2630,-0.22,-0.513333333,0.366666667
2631,-0.0733333333,-0.513333333,0.366666667
2632,0.0733333333,-0.513333333,0.366666667
2633,0.22,-0.513333333,0.366666667
2634,0.366666667,-0.513333333,0.366666667
2635,0.513333333,-0.513333333,0.366666667
2636,0.66,-0.513333333,0.366666667
2637,0.806666667,-0.513333333,0.366666667
2638,0.953333333,-0.513333333,0.366666667
2639,1.1,-0.513333333,0.366666667
2640,-1.1,-0.366666667,0.366666667
2641,-0.953333333,-0.366666667,0.366666667
2642,-0.806666667,-0.366666667,0.366666667
2643,-0.66,-0.366666667,0.366666667
2644,-0.513333333,-0.366666667,0.366666667
2645,-0.366666667,-0.366666667,0.366666667
2646,-0.22,-0.366666667,0.366666667
2647,-0.0733333333,-0.366666667,0.366666667
2648,0.0733333333,-0.366666667,0.366666667
2649,0.22,-0.366666667,0.366666667
2650,0.366666667,-0.366666667,0.366666667
2651,0.513333333,-0.366666667,0.366666667
2652,0.66,-0.366666667,0.366666667
2653,0.806666667,-0.366666667,0.366666667
2654,0.953333333,-0.366666667,0.366666667
2655,1.1,-0.366666667,0.366666667
2656,-1.1,-0.22,0.366666667
2657,-0.953333333,-0.22,0.366666667
2658,-0.806666667,-0.22,0.366666667
2659,-0.66,-0.22,0.366666667
2660,-0.513333333,-0.22,0.366666667
2661,-0.366666667,-0.22,0.366666667
2662,-0.22,-0.22,0.366666667
2663,-0.0733333333,-0.22,0.366666667
2664,0.0733333333,-0.22,0.366666667
2665,0.22,-0.22,0.366666667
2666,0.366666667,-0.22,0.366666667
2667,0.513333333,-0.22,0.366666667
2668,0.66,-0.22,0.366666667
2669,0.806666667,-0.22,0.366666667
2670,0.953333333,-0.22,0.366666667
2671,1.1,-0.22,0.366666667
2672,-1.1,-0.0733333333,0.366666667
2673,-0.953333333,-0.0733333333,0.366666667
2674,-0.806666667,-0.0733333333,0.366666667
2675,-0.66,-0.0733333333,0.366666667
2676,-0.513333333,-0.0733333333,0.366666667
2677,-0.366666667,-0.0733333333,0.366666667
2678,-0.22,-0.0733333333,0.366666667
2679,-0.0733333333,-0.0733333333,0.366666667
2680,0.0733333333,-0.0733333333,0.366666667
2681,0.22,-0.0733333333,0.366666667
2682,0.366666667,-0.0733333333,0.366666667
2683,0.513333333,-0.0733333333,0.366666667
2684,0.66,-0.0733333333,0.366666667
2685,0.806666667,-0.0733333333,0.366666667
2686,0.953333333,-0.0733333333,0.366666667
2687,1.1,-0.0733333333,0.366666667
2688,-1.1,0.0733333333,0.366666667
2689,-0.953333333,0.0733333333,0.366666667
2690,-0.806666667,0.0733333333,0.366666667
2691,-0.66,0.0733333333,0.366666667
2692,-0.513333333,0.0733333333,0.366666667
2693,-0.366666667,0.0733333333,0.366666667
2694,-0.22,0.0733333333,0.366666667
2695,-0.0733333333,0.0733333333,0.366666667
2696,0.0733333333,0.0733333333,0.366666667
2697,0.22,0.0733333333,0.366666667
2698,0.366666667,0.0733333333,0.366666667
2699,0.513333333,0.0733333333,0.366666667
2700,0.66,0.0733333333,0.366666667
2701,0.806666667,0.0733333333,0.366666667
2702,0.953333333,0.0733333333,0.366666667
2703,1.1,0.0733333333,0.366666667
2704,-1.1,0.22,0.366666667
2705,-0.953333333,0.22,0.366666667
2706,-0.806666667,0.22,0.366666667
2707,-0.66,0.22,0.366666667
2708,-0.513333333,0.22,0.366666667
2709,-0.366666667,0.22,0.366666667
2710,-0.22,0.22,0.366666667
2711,-0.0733333333,0.22,0.366666667
