point_id,x,y,z,exact,value,abs_error,std_error,sample_variance,predicted_samples,samples_used,mean_steps,is_valid
106,0.0534998178,0.382064819,1.09616339,1.53172803,1.53405702,0.00232899189,0.00289645884,0.000268463191,32,32,15.59375,1
107,-0.155068278,0.866598606,-0.780632615,-0.0691022873,-0.0841767415,0.0150744542,0.0152783645,0.239030689,1024,1024,27.3164062,1
108,-0.855328202,0.46965456,0.859794736,0.474121094,0.456228435,0.0178926587,0.0167687237,0.287938625,1024,1024,25.7744141,1
109,0.983884454,-1.05578434,0.145082831,0.0731829405,0.0767499506,0.00356701016,0.00918683037,0.0412705466,489,489,22.3169727,1
110,-0.581098437,0.94091475,-0.804326952,-0.444510639,-0.441154689,0.00335595012,0.0142295249,0.20733887,1024,1024,26.2011719,1
111,0.556552649,-0.0943646431,0.173038244,0.63522625,0.641937196,0.00671094656,0.0186666679,0.356807172,1024,1024,27.9326172,1
112,0.775577426,0.195052505,0.659865022,1.63049495,1.65453422,0.0240392685,0.0198671389,0.404176056,1024,1024,27.6318359,1
113,-0.380056143,-1.09394538,0.914083362,-0.559918165,-0.550122619,0.00979554653,0.00843319297,0.00455159973,64,64,18.34375,1
114,0.677852869,-0.0216897726,-0.236780941,0.419382155,0.454502493,0.0351203382,0.0223645382,0.512176752,1024,1024,28.4921875,1
115,0.454396129,-0.886253953,0.806825399,0.374967575,0.371986091,0.00298148394,0.0138294036,0.19584246,1024,1024,27.3144531,1
116,-0.394625902,-0.412618041,0.663633823,-0.14361012,-0.139645338,0.00396478176,0.0122619672,0.15396437,1024,1024,25.7910156,1
117,-0.0599542856,0.0780028105,-0.352783442,-0.334734917,-0.338476181,0.00374126434,0.0074333963,0.0565815121,1024,1024,23.0058594,1
118,-0.457958519,0.96972549,1.01845562,1.53022265,1.53128493,0.00106227398,0.0107870055,0.0677212253,582,582,23.5154648,1
119,-1.04440844,0.691482186,0.0990815163,-0.253844738,-0.234659389,0.0191853493,0.0112427939,0.111611567,883,883,24.4801807,1
120,-0.608039558,0.592304111,-0.95178169,-0.967517138,-0.980384588,0.0128674507,0.0155215953,0.246702015,1024,1024,25.8125,1
121,1.02699316,0.875933051,0.99233067,2.895257,2.89943123,0.00417423248,0.00934164785,0.0441567935,506,506,24.120554,1
122,-1.01712024,-0.998702168,-1.02766025,-3.04348278,-3.05645847,0.0129756927,0.00836350769,0.0139197055,199,199,21.8391953,1
123,0.22289753,0.974495053,-0.59076041,0.606632173,0.592129469,0.0145027041,0.0124218259,0.158004984,1024,1024,25.8613281,1
124,-0.432387769,-0.448533416,0.0505886078,-0.830332577,-0.823548555,0.00678402185,0.0111313397,0.126880497,1024,1024,26.1269531,1
125,0.164107323,0.142331362,0.656487942,0.962926626,0,0,0,0,0,0,0,0
126,-0.00264298916,0.453981161,0.214545608,0.66588378,0.68332994,0.0174461603,0.0144779934,0.214643002,1024,1024,27.0253906,1
127,-0.827261448,1.02056396,0.36588347,0.559185982,0.554874897,0.00431108475,0.011051097,0.125057787,1024,1024,25.0908203,1
128,0.638562202,0.054186821,-0.564357042,0.128391981,0.110420145,0.017971836,0.0227150712,0.528357863,1024,1024,27.8476562,1
129,-0.607724547,0.818506956,0.507681966,0.718464375,0.727596819,0.00913244486,0.0203074738,0.422290921,1024,1024,27.5263672,1
130,-0.578909516,0.427793026,-0.552046716,-0.703163207,-0.688782513,0.0143806934,0.0206416789,0.436304778,1024,1024,28.4638672,1
131,0.0622845888,-0.952117801,0.010854125,-0.878979087,-0.872625411,0.00635367632,0.0135285603,0.187414482,1024,1024,27.3046875,1
132,0.238819838,-0.412716627,0.428317428,0.254420638,0,0,0,0,0,0,0,0
133,0.39394474,1.03773344,-0.463783205,0.967894971,0.959975481,0.00791949034,0.00991763547,0.100720115,1024,1024,24.4169922,1
134,-0.470714867,-1.08914948,0.311123967,-1.24874032,-1.25329304,0.00455272198,0.00497167977,0.00548730744,222,222,17.6396389,1
135,0.644733787,-0.456319034,-0.11937362,0.0690411329,0.0813763663,0.0123352334,0.0233403668,0.557847261,1024,1024,29.4882812,1
136,0.39638412,-0.797434449,-0.0237677097,-0.424818039,-0.425727636,0.000909596682,0.0165887754,0.281791985,1024,1024,28.2421875,1
137,-0.452387094,-0.163593888,0.886758566,0.270777583,0.297222853,0.0264452696,0.0123474468,0.156118482,1024,1024,26.5595703,1
138,-0.864217401,0.128168225,-1.09505367,-1.83110285,-1.83633721,0.00523436069,0.00464044139,0.00546955876,254,254,18.208662,1
139,-0.842027009,-0.235757172,0.819494605,-0.258289576,-0.239998877,0.0182906985,0.01666536,0.284399837,1024,1024,25.8730469,1
140,0.475648999,0.877510905,0.385534883,1.73869479,1.75042188,0.0117270947,0.0194892474,0.388946682,1024,1024,27.8496094,1
141,-0.407000005,-0.254148722,-0.885052145,-1.54620087,-1.54310477,0.00309610367,0.0200543255,0.41182822,1024,1024,27.5009766,1
142,-0.682310522,-0.689704537,-0.51857084,-1.8905859,-1.9293704,0.0387845039,0.0212468337,0.462262243,1024,1024,27.5205078,1
143,0.656958222,0.615034103,-0.768690348,0.503301978,0.477699429,0.0256025493,0.0188751519,0.364821851,1024,1024,27.0878906,1
144,0.963431716,0.111914515,0.554713488,1.63005972,1.61741829,0.0126414299,0.0160413962,0.26350224,1024,1024,26.3896484,1
145,1.05925715,0.866904616,-0.509284616,1.41687715,1.44274998,0.0258728266,0.0144430464,0.0406773128,195,195,23.1641026,1
146,0.664616823,1.03571951,0.816082239,2.51641846,2.49696732,0.0194511414,0.0107628778,0.11861968,1024,1024,24.0830078,1
147,0.386158586,0.213866472,-0.36730665,0.232718408,0.240812093,0.00809368491,0.0152159128,0.237080589,1024,1024,27.2216797,1
148,0.285177946,0.311228275,-0.936101019,-0.339694798,-0.342664629,0.00296983123,0.0148135694,0.224708438,1024,1024,26.4013672,1
149,0.303210974,-0.526114762,1.08657181,0.863668025,0.881829262,0.0181612372,0.00337826693,0.000365205982,32,32,18,1
150,-0.596662819,0.0260199308,-0.111408472,-0.682051361,-0.65427196,0.0277794003,0.0215654913,0.476232111,1024,1024,28.5566406,1
151,0.676548362,-0.699524283,1.06314266,1.04016674,1.0290637,0.011103034,0.0095742261,0.0649910569,709,709,22.9139633,1
152,-0.0559521914,-1.07543969,0.359673262,-0.771718621,-0.763580322,0.00813829899,0.00771541335,0.0458362512,770,770,21.6935062,1
153,0.0500843525,0.300692439,-0.615230858,-0.264454067,0,0,0,0,0,0,0,0
154,-0.063552618,-0.0186249018,0.787978649,0.705801129,0,0,0,0,0,0,0,0
155,-0.770678937,-0.859100461,-0.793909967,-2.42368937,-2.40770316,0.0159862041,0.0159196872,0.259518892,1024,1024,25.7041016,1
156,-1.08644032,1.01144087,0.812941194,0.737941742,0.738735855,0.000794112682,0.00793039426,0.00748404674,119,119,20.1680679,1
157,-1.00520217,-0.387675345,-0.0517294407,-1.44460702,-1.45437658,0.00976955891,0.0133810807,0.183350593,1024,1024,25.1787109,1
158,-0.614002585,-0.624720097,0.496642351,-0.742080331,-0.752389908,0.010309577,0.0196201522,0.394189179,1024,1024,27.0078125,1
159,0.637131333,0.537947655,0.202774882,1.37785387,1.36140835,0.0164455175,0.0222239047,0.505755544,1024,1024,28.4003906,1
160,0.0530465841,-0.831062436,-0.601591587,-1.37960744,-1.39910209,0.0194946527,0.0206588991,0.437033117,1024,1024,27.3417969,1
161,-0.187809408,0.740000248,0.755981326,1.30817223,1.31096125,0.00278902054,0.0198768564,0.404571533,1024,1024,27.4375,1
162,-0.736391783,0.398252964,1.03110325,0.692964435,0.694751918,0.00178748369,0.0108799925,0.121215224,1024,1024,24.8896484,1
163,1.03395164,-0.899846673,-0.553157389,-0.419052422,-0.427942991,0.00889056921,0.00972317811,0.0766720995,811,811,24.3415527,1
164,-0.560621977,0.571027875,-0.302844584,-0.292438686,-0.300882161,0.00844347477,0.019010717,0.370081186,1024,1024,29.5830078,1
165,0.434887767,-0.887861848,-0.0336674452,-0.486641526,-0.494419754,0.00777822733,0.01665942,0.284197181,1024,1024,27.3662109,1
166,-0.970437884,0.473337054,1.07110822,0.574007392,0.57613337,0.00212597847,0.0192961022,0.0502658412,135,135,23.459259,1
167,-0.303997993,-0.0670726299,0.302525759,-0.0685448647,0,0,0,0,0,0,0,0
168,-0.316823483,-1.04277945,1.01754391,-0.342059016,-0.350076139,0.00801712275,0.0113726864,0.0448802859,347,347,23.5187321,1
169,-0.865744412,-0.621108532,-0.97234565,-2.45919847,-2.48063397,0.0214354992,0.0118641816,0.144137025,1024,1024,25.0585938,1
170,-0.375904739,-1.02070332,0.811909914,-0.5846982,-0.597042978,0.0123447776,0.0100313453,0.0926782787,921,921,24.9055367,1
171,-0.16897583,-0.33481425,1.0963496,0.592559516,0.59353292,0.000973403454,0.00374721969,0.000449332962,32,32,13.75,1
172,-0.265983641,0.135779142,-0.914929628,-1.04513407,-1.05582392,0.0106898546,0.0162587594,0.270691603,1024,1024,26.9121094,1
173,0.748112321,0.814267755,-0.568928123,0.993451953,0.999203861,0.00575190783,0.0176210534,0.317953557,1024,1024,27.59375,1
174,0.2245996,1.01169646,-0.259049058,0.977247,0.991206706,0.0139597058,0.00893673766,0.050634589,634,634,26.3643532,1
175,0.205788612,-0.758460999,0.225384355,-0.327288032,-0.304063708,0.023224324,0.0145733478,0.217479631,1024,1024,28.2099609,1
